X,Y,Z,T,ID
69.83878778,86.29987689,35.02384738,143,1901
33.96539986,50.45580151,36.22192274,143,1902
40.40189543,33.75634264,35.87762762,143,1903
60.54939725,37.64470709,36.8667564,143,1904
55.30592423,63.55776658,39.06562756,143,1905
76.0571142,49.02275734,38.46349862,143,1906
79.29008515,66.62511449,37.72187104,143,1907
88.83307795,81.73666112,36.21,143,1908
111.744008,89.0499221,37.30085262,143,1909
107.1469188,71.63346917,40.97350994,143,1910
52.96495203,73.79346033,13.34090909,144,1911
83.74338009,60.95672054,13.18463303,144,1912
100.8022069,59.20687275,15.27618243,144,1913
46.80116674,48.53763648,15.26680455,144,1914
66.3055394,33.18277694,16.81808396,144,1915
27.71190457,48.89428051,17.85956175,144,1916
74.7552167,77.05435342,18.06618182,144,1917
97.91133033,99.39303438,18.06557378,144,1918
64.3607173,54.88260504,18.12065218,144,1919
48.62658382,26.01882473,19.25022262,144,1920
84.6212324,43.29904626,19.24380952,144,1921
94.48118729,85.28278011,23.39638386,144,1922
114.6414395,71.37428135,22.96233666,144,1923
29.37705574,29.60581989,23.81802722,144,1924
36.17246688,67.67215808,25.84310738,144,1925
113.0411596,96.48030954,25.15570176,144,1926
80.82621661,32.514457,26.73953488,144,1927
51.98627207,80.25654521,28.7278658,144,1928
96.32704683,54.04874959,31.97664974,144,1929
40.38401062,34.10552874,35.38632986,144,1930
69.47741742,85.17722012,35.1289809,144,1931
35.30589264,50.85885257,36.34182174,144,1932
60.42489419,37.36192315,36.80310182,144,1933
55.64895763,61.38168549,38.32649072,144,1934
77.81589552,48.43639831,38.4541806,144,1935
79.98507678,65.80712995,37.4765432,144,1936
89.33565763,83.40210932,36.64944134,144,1937
111.2645013,89.6414304,38.0488372,144,1938
106.3170264,71.58224431,41.36140724,144,1939
52.80671892,73.76656944,13.50257467,145,1940
83.70799246,61.81810605,13.46783626,145,1941
47.18568625,47.46265225,15.58509567,145,1942
101.4650275,59.18515515,15.67548321,145,1943
67.26676953,32.74312696,16.94157303,145,1944
28.17676062,47.85018443,18.3973363,145,1945
97.15983468,98.81430601,17.70010905,145,1946
73.67996865,76.78362165,18.49665428,145,1947
48.60486028,25.49618956,19.39209726,145,1948
63.87082477,53.98216861,18.50708834,145,1949
85.1689986,44.12021931,18.19512196,145,1950
94.2820903,85.29292453,23.8875862,145,1951
114.9307877,71.54453164,23.6972549,145,1952
29.26157045,30.381316,23.98812786,145,1953
36.45639332,67.37663708,25.83049536,145,1954
112.3967496,97.08407324,25.87878788,145,1955
81.48333933,32.72655009,27.64678178,145,1956
52.21100421,79.43908049,29.42639594,145,1957
97.43614552,52.91540497,31.9093783,145,1958
40.38565617,34.44143834,35.36138996,145,1959
69.49021062,85.06980178,34.99593496,145,1960
33.8228223,51.48971937,35.70387244,145,1961
57.52232502,61.07231823,37.7185261,145,1962
61.04032646,37.75302102,37.36571428,145,1963
79.27004062,49.27181334,37.9498645,145,1964
80.09248126,65.92624363,37.61660562,145,1965
89.06972937,84.39413958,38.12563452,145,1966
111.0628153,90.5220574,38.77562642,145,1967
106.3269798,71.62523211,41.19514768,145,1968
52.4533426,74.45654759,13.18685832,146,1969
84.36710011,62.5761928,13.52625,146,1970
101.5852874,58.67928166,15.9524302,146,1971
67.36183263,34.00182642,15.84501845,146,1972
46.75046805,46.94591359,15.87214137,146,1973
29.08366584,48.53215612,18.08142494,146,1974
96.5460482,98.76195385,17.66230937,146,1975
73.18087378,76.6804998,18.53602306,146,1976
48.4594464,26.08978994,18.81744186,146,1977
63.54676508,54.96919631,18.64867724,146,1978
85.43638389,43.78361161,18.71171172,146,1979
94.32005716,85.33721089,24.47467036,146,1980
114.5463941,71.87277333,23.46775844,146,1981
29.29825581,31.06043666,23.53361792,146,1982
111.9093347,96.84557509,25.8169014,146,1983
36.36358897,67.97670992,26.61875548,146,1984
51.8538574,78.18661296,28.992569,146,1985
80.34520536,32.32224165,28.45675266,146,1986
94.83438636,48.58449512,31.5921875,146,1987
101.732782,57.91142923,32.7094703,146,1988
36.6699982,56.24666937,34.16370106,146,1989
39.88834521,33.91876924,35.78853384,146,1990
70.24202032,85.12162093,35.50282486,146,1991
60.049475,37.99919914,37.25207296,146,1992
78.59122493,49.55435979,37.24541128,146,1993
58.04728963,62.48213101,38.6793003,146,1994
81.71171386,65.87899302,37.63020214,146,1995
31.39348425,48.39201253,39.93690852,146,1996
89.1745169,85.22681928,39.54215456,146,1997
110.177572,91.92914379,39.07432432,146,1998
107.583813,71.87914068,40.97931748,146,1999
53.89322901,73.61939026,13.06741573,147,2000
83.79652541,61.63662547,13.41935484,147,2001
45.94962066,47.35468587,15.28571429,147,2002
31.60410695,53.55922169,15.23137255,147,2003
101.3902875,58.37972694,17.71428571,147,2004
66.75660666,36.43674453,15.59883721,147,2005
96.4306115,98.61454608,17.29592959,147,2006
46.46737646,28.09861773,18.7151231,147,2007
62.27723207,54.33708319,18.78828366,147,2008
66.73175947,29.66390756,18.01035196,147,2009
74.44491332,76.85884494,19.09322652,147,2010
83.29499228,45.14199464,18.72160356,147,2011
29.02401829,29.68457036,22.54113558,147,2012
22.09069941,48.78764293,22.49740932,147,2013
114.0796162,71.67646546,23.6209424,147,2014
94.5829707,84.74006953,24.74287652,147,2015
111.4500557,96.65438362,25.43216464,147,2016
37.51250547,67.64011121,25.96683418,147,2017
53.40153582,79.75789379,28.0781415,147,2018
80.04869181,32.46859676,28.61846154,147,2019
94.77189973,46.70923857,30.09233176,147,2020
102.3595244,57.12591118,33.24582702,147,2021
38.75581478,32.25220063,35.4950495,147,2022
37.34654003,57.35703897,35.01022146,147,2023
70.08840243,83.94691728,35.7273576,147,2024
58.91295914,37.87886901,36.50339476,147,2025
59.54951733,68.68968393,36.51342282,147,2026
78.21855855,48.7139631,37.70060282,147,2027
81.08125713,65.41303931,38.64983164,147,2028
29.75592421,48.02300837,39.3561848,147,2029
55.73986654,58.28471942,40.41314554,147,2030
89.42513261,85.34158744,39.78290994,147,2031
107.3463105,72.51524129,40.85282258,147,2032
110.570674,92.90189775,39.37405406,147,2033
53.46350034,73.60594944,13.45301682,148,2034
84.50681499,62.24190941,14.47707559,148,2035
47.06956386,49.07667273,14.94471866,148,2036
66.83883276,38.82649932,14.4665392,148,2037
96.33191769,98.14055999,16.69821826,148,2038
101.2521429,59.95350891,17.79393939,148,2039
32.54587637,55.89808027,16.12095032,148,2040
49.19637763,33.50425808,16.41132075,148,2041
62.60105693,55.31179773,18.51679842,148,2042
64.0609993,27.81009863,18.96594982,148,2043
74.5926178,76.0064525,19.94365192,148,2044
81.56199397,45.73491766,17.70588235,148,2045
29.91497793,30.90843618,21.57237716,148,2046
115.9466617,71.08159624,23.9668616,148,2047
22.48468704,47.65194206,23.03915172,148,2048
46.74467523,22.24971292,22.48590382,148,2049
110.9776384,96.43572068,25.40092522,148,2050
58.06902093,84.42384244,24.3858407,148,2051
94.63677727,84.69020027,25.65151516,148,2052
38.21629559,68.34845977,26.71626298,148,2053
80.49269323,31.92839982,27.55144694,148,2054
94.28799469,46.50619422,29.73089172,148,2055
49.36351094,80.10137826,31.53674122,148,2056
102.4146558,57.40436883,33.27113702,148,2057
70.83354089,84.82166042,35.46428572,148,2058
38.46401424,33.29006625,35.30186608,148,2059
39.3395088,58.46982736,35.22260274,148,2060
59.35650965,36.05229575,36.19491526,148,2061
60.69993229,68.39228261,37.04672898,148,2062
78.29523846,48.01759901,37.36141534,148,2063
81.64684851,64.08785826,39.69029444,148,2064
89.42773261,85.82383209,40.19379844,148,2065
108.069965,72.0029797,40.70829268,148,2066
109.7284341,93.54168517,39.55125524,148,2067
31.55225437,49.55837223,41.08381502,148,2068
55.43378616,56.88764784,41.77389984,148,2069
86.59833004,62.37304017,13.40843373,149,2070
45.6417712,50.10888011,14.58431373,149,2071
54.0974331,74.5814824,14.24586978,149,2072
67.36994863,39.24021067,14.30859375,149,2073
31.37021134,55.66793252,14.97556008,149,2074
49.35565171,35.96469071,15.92130518,149,2075
96.23634635,97.25631487,16.96467991,149,2076
62.9909991,55.98730873,18.7052947,149,2077
100.5926257,63.89576566,17.53984064,149,2078
64.40169372,26.40285794,18.35139574,149,2079
81.83907149,46.66959779,17.69635628,149,2080
101.1773075,53.09172,18.2575188,149,2081
31.33044152,36.91487237,19.65795206,149,2082
74.46426627,75.29262414,20.86965518,149,2083
115.3971687,71.63378634,22.8699095,149,2084
45.96209516,21.96600887,22.33805032,149,2085
59.40314498,87.01787178,24.00705468,149,2086
94.58165864,83.64408933,25.88108108,149,2087
110.903495,95.80302937,25.39034046,149,2088
21.07238468,48.90671922,25.26917294,149,2089
27.73074649,27.55983279,24.46531302,149,2090
38.76296771,69.27397916,27.02511416,149,2091
79.47129824,30.79931555,26.68507462,149,2092
94.66680529,45.15355749,30.2124431,149,2093
40.70840745,37.40151071,31.95255474,149,2094
50.73588184,79.70047183,32.215311,149,2095
58.98177016,39.29219809,31.65225934,149,2096
70.51417084,84.04715617,34.50747986,149,2097
77.64657365,46.72661249,36.62184874,149,2098
102.3004367,57.30305407,34.21782178,149,2099
39.9302329,59.05071557,36.21153846,149,2100
61.77033778,68.81939977,38.20910384,149,2101
37.00720477,30.71681825,37.94173228,149,2102
58.17121564,33.32012414,38.11594202,149,2103
80.69702419,64.44728713,39.8224599,149,2104
88.59933308,86.20972559,40.5802603,149,2105
109.1608047,93.94813112,39.80507614,149,2106
108.2887336,71.98979332,40.88224122,149,2107
30.31153175,50.70988405,41.1438646,149,2108
55.82017912,56.14636085,41.61063218,149,2109
46.6238288,51.50761211,13.67303823,150,2110
89.15952961,61.70205221,13.4947121,150,2111
54.95601699,75.27432552,14.60945034,150,2112
68.68726814,37.42650461,12.84458078,150,2113
30.7530423,56.5271989,14.87037037,150,2114
49.73644118,35.13951352,14.87474333,150,2115
95.36991058,97.63296186,16.81884817,150,2116
101.9483259,64.92309181,16.62352941,150,2117
31.64635457,40.07634723,17.71868583,150,2118
64.150927,55.55469446,17.83433735,150,2119
81.70771368,46.52326028,16.56902985,150,2120
62.60334995,25.33136735,18.51382114,150,2121
101.0669887,51.7018074,18.07352942,150,2122
43.48615473,21.98328522,21.35555556,150,2123
76.07367104,73.69768231,21.36101808,150,2124
115.3360852,77.83709872,20.83931948,150,2125
110.7069454,96.42389557,24.36882716,150,2126
60.55793474,86.82849669,23.6,150,2127
116.5873745,66.86111629,24.6095791,150,2128
42.15051213,71.05378004,23.92682926,150,2129
26.55822833,27.71649786,23.75288304,150,2130
96.26749509,83.02144185,26.92160612,150,2131
21.14008477,47.85868891,26.0761347,150,2132
77.42250527,29.71189955,27.10533516,150,2133
58.85237586,42.69732824,29.22413794,150,2134
34.7652439,68.49033648,29.78583474,150,2135
41.40234705,41.21079953,29.94290976,150,2136
93.89875961,44.71881661,31.00445104,150,2137
50.24362543,80.73227165,32.17246596,150,2138
69.92439014,84.57644311,34.82168674,150,2139
102.2278824,57.01490149,34.48010974,150,2140
74.04976222,45.40991256,37.01226994,150,2141
38.52471472,59.21739874,35.88628762,150,2142
56.11578378,33.71587165,38.30115274,150,2143
60.88670736,69.9614694,37.68323864,150,2144
37.02360173,31.89886125,38.02453988,150,2145
81.86248627,63.44521411,39.53966598,150,2146
109.2642768,94.14111793,39.41543026,150,2147
108.3681407,72.1506768,40.37072244,150,2148
54.82291834,55.78582358,40.95454546,150,2149
86.49001274,87.02925106,40.70323928,150,2150
29.90192356,50.06805794,40.80137932,150,2151
46.77325576,52.72972781,13.14019608,151,2152
89.95328252,61.88610106,13.52576112,151,2153
55.9949917,76.23644604,14.96467125,151,2154
68.80262595,35.78740524,12.76294821,151,2155
49.55064795,34.6066153,14.06170213,151,2156
81.5253867,46.87541996,15.63410302,151,2157
95.10505419,97.2303928,16.26871795,151,2158
29.00145646,58.44316593,15.91713748,151,2159
102.6286839,65.25845038,16.91434263,151,2160
32.39783324,41.14456694,16.78512397,151,2161
65.67902063,57.60280788,18.02789256,151,2162
100.957545,51.19912241,18.43881118,151,2163
60.30725023,25.45924899,19.75961538,151,2164
75.68755135,74.09358049,21.76529926,151,2165
114.6989676,76.41077342,20.32110092,151,2166
42.32085419,22.72326186,21.50724638,151,2167
41.71776418,72.01894581,22.71818182,151,2168
61.08880713,87.47392354,23.7684391,151,2169
110.3142263,96.60703267,24.61322958,151,2170
115.2328344,63.53914527,25.33857142,151,2171
25.32563425,30.15944613,23.97108844,151,2172
95.96407252,82.49386987,27.7750953,151,2173
21.37037689,47.19329264,27,151,2174
76.48578832,29.00774597,27.45123538,151,2175
58.81538726,43.78501838,28.07581228,151,2176
42.7680385,42.93570797,28.3076923,151,2177
32.89400713,67.14617059,30.66775778,151,2178
92.31223402,45.34298229,31.0058997,151,2179
74.74254579,90.20117189,32.52145214,151,2180
49.82768391,80.60105857,33.04564908,151,2181
74.32735617,45.38782448,36.47777778,151,2182
101.2239227,56.71951674,35.56417112,151,2183
38.42196296,31.87871429,36.5470852,151,2184
39.58750945,58.58472455,36.95800934,151,2185
55.97105612,32.89549579,37.31609196,151,2186
61.12266802,69.65703645,38.02282454,151,2187
67.39604005,82.26522862,37.76850394,151,2188
81.09686933,63.07752342,39.56508264,151,2189
108.04944,71.69528747,40.58579336,151,2190
110.582551,94.40651942,39.10109018,151,2191
54.54479797,54.83631915,40.42817294,151,2192
30.17675785,47.92140864,41.60981912,151,2193
86.65879156,87.28546305,41.23712446,151,2194
45.88946904,53.80699928,13.66794258,152,2195
91.16093657,62.36502356,13.46650718,152,2196
57.1572234,77.64211136,15.56317336,152,2197
68.94034345,35.13362579,13.34082397,152,2198
49.66949838,35.43058873,14.00416667,152,2199
82.61749892,47.02922993,15.18813559,152,2200
93.95801755,96.12917266,16.08226496,152,2201
31.40564928,41.29222129,16.13347458,152,2202
65.9329957,57.83660594,17.51785714,152,2203
102.9584477,65.57566186,16.55555556,152,2204
29.32509345,59.46889766,16.36541889,152,2205
101.3051718,50.62042655,18.82453152,152,2206
41.91182338,22.43963283,19.8713693,152,2207
75.58660317,73.74200567,21.75398936,152,2208
114.9764342,77.47092903,20.17921146,152,2209
59.30439831,24.53625036,20.86911764,152,2210
42.17698029,72.7063185,23.1877193,152,2211
109.8063231,96.51940167,24.18257576,152,2212
115.2089955,63.28742468,25.12181304,152,2213
61.83618234,88.28307059,24.9010989,152,2214
25.211152,30.5299313,24.52574102,152,2215
20.48727779,47.79645623,26.8589928,152,2216
96.38756562,81.54023585,28.94840764,152,2217
42.55931132,42.59027977,27.44444444,152,2218
59.19887315,43.80948195,28.04227942,152,2219
75.58954219,28.43856382,28.27099236,152,2220
90.76186089,44.28387826,30.93669064,152,2221
32.58005626,67.22467171,31.89859594,152,2222
75.05581537,91.90748369,32.46290322,152,2223
49.95913951,80.3089973,34.13846154,152,2224
77.96355083,47.74337914,34.72447326,152,2225
99.9797633,56.9993493,34.65960264,152,2226
37.01264404,30.68267606,35.07035928,152,2227
55.82754685,32.08696937,37.06094182,152,2228
39.45238839,58.34365257,37.15757576,152,2229
62.08947795,68.47106211,37.18231292,152,2230
66.20493418,82.77514165,38.39753466,152,2231
68.56155434,42.22809786,39.37108792,152,2232
79.861659,63.169295,40.2104743,152,2233
109.3792965,72.31219397,39.91791044,152,2234
110.8033565,94.18417748,38.78131022,152,2235
53.18823927,54.11594505,41.05764076,152,2236
30.73822601,45.65822162,41.5962963,152,2237
86.46202752,86.18965567,41.7486856,152,2238
46.16123438,55.84124032,13.63904762,153,2239
69.85143101,35.93313927,12.40831758,153,2240
91.99355488,62.72989224,13.2930622,153,2241
57.66830855,78.18253459,14.91463415,153,2242
49.57069473,36.39125232,13.05263158,153,2243
83.62699644,46.25862923,13.97244733,153,2244
92.61935918,95.61431951,15.93489861,153,2245
31.66024674,43.53296364,15.16996047,153,2246
66.47133252,57.56006778,17.4579235,153,2247
103.3229973,65.68723672,16.42857143,153,2248
30.16465342,61.52432205,16.8184765,153,2249
101.53713,50.01397583,18.84929356,153,2250
41.06060227,22.64597268,19.11035422,153,2251
59.36541294,23.99827523,19.414307,153,2252
115.3746106,78.21228623,19.3368984,153,2253
74.73906699,73.00569782,22.13849288,153,2254
108.6392227,96.99816022,22.92573144,153,2255
42.34609559,74.40154563,24.39966274,153,2256
62.60412183,87.95686217,25.11674348,153,2257
115.4659432,62.45659136,25.82352942,153,2258
24.62484941,31.54794858,23.55,153,2259
20.28083819,47.32008328,26.61744022,153,2260
42.00459404,42.75598191,27.09281962,153,2261
59.19863515,43.31150887,26.47091932,153,2262
75.2382394,28.46285275,28.64064436,153,2263
96.12163792,81.21933085,28.8918746,153,2264
90.92182126,43.72176177,30.57937584,153,2265
75.93490934,92.77174102,31.53689168,153,2266
31.96449455,67.6020196,32.14701378,153,2267
77.56735434,47.870866,33.76129032,153,2268
100.2398177,58.43412255,33.48378728,153,2269
53.14766445,31.24676206,35.1068917,153,2270
36.22858438,30.83246193,34.7867647,153,2271
39.16980477,58.64665923,35.95575222,153,2272
49.92707169,79.96146586,35.61885246,153,2273
62.11044707,68.00063227,37.1745828,153,2274
66.69882315,39.43390171,39.02518518,153,2275
111.8572621,94.11741062,37.9295238,153,2276
67.03970722,82.93886305,38.8975818,153,2277
78.42608369,62.75720376,39.79145978,153,2278
110.4071804,72.75080155,40.00914076,153,2279
52.97703236,52.27787106,40.83527886,153,2280
30.26142736,45.72440398,41.35180722,153,2281
86.11960581,85.6825178,41.73881374,153,2282
70.43934831,36.98111791,11.73155738,154,2283
92.0156453,62.00644773,13.81070984,154,2284
47.30905029,56.74396492,14.26019417,154,2285
49.83484944,37.80292057,12.84836066,154,2286
57.64515695,78.65940776,15.05983773,154,2287
85.20514154,45.42534127,14.45141066,154,2288
31.01581341,44.79756996,14.41960784,154,2289
92.64721332,95.21703294,16.28695652,154,2290
66.62773342,57.58210945,17.54100106,154,2291
103.5611256,66.43491179,16.34573304,154,2292
31.08140815,62.81454973,16.78,154,2293
41.67401667,22.44247322,18.1682243,154,2294
59.52567498,23.8746635,18.44604316,154,2295
101.057842,50.05433585,18.84567902,154,2296
115.9767337,78.78152595,18.9338983,154,2297
74.7637374,72.35152676,22.45704226,154,2298
108.0050849,96.96961269,23.47309418,154,2299
24.87266922,31.55103072,23.32404182,154,2300
42.57774237,75.27573303,25.40858506,154,2301
115.3553406,62.3956777,25.56077348,154,2302
19.40211883,47.10179035,26.34312416,154,2303
63.59037392,88.1937065,25.62182362,154,2304
41.77852408,42.65143279,27.39372822,154,2305
58.76637901,43.27716951,27.31866198,154,2306
74.37046303,28.0494372,27.76019778,154,2307
95.50465119,80.94879273,28.893726,154,2308
77.01573668,93.29710126,30.78825348,154,2309
90.48080068,43.98637412,31.88602442,154,2310
31.27719057,67.70097727,32.59638554,154,2311
102.3355766,58.41946415,33.02557544,154,2312
35.64322165,29.26523173,34.13933236,154,2313
51.55482158,30.61297241,34.40336134,154,2314
78.30365146,47.62848346,34.53114754,154,2315
39.39411665,60.0911041,35.85225718,154,2316
62.58668004,69.95271809,37.48226018,154,2317
49.59278033,79.63985358,37.6614786,154,2318
111.4097525,93.02644062,38.86685552,154,2319
67.27409165,38.32282937,39.60808926,154,2320
67.35470509,83.37169694,39.35014006,154,2321
77.94545754,62.32328839,40.36673152,154,2322
111.368778,73.04217032,40.08566276,154,2323
52.962482,52.12594473,41.41697878,154,2324
31.46071469,45.39776699,41.85730994,154,2325
84.90421505,86.36144309,41.82419856,154,2326
71.17515585,38.18345036,11.28516378,155,2327
49.45210466,40.81778373,12.46215139,155,2328
57.99976364,79.25784428,14.73804781,155,2329
92.2027878,63.21048094,13.88732394,155,2330
30.61126582,46.35228778,13.72988506,155,2331
48.52395871,58.03543675,15.64559387,155,2332
85.28705563,45.92171267,15.05572289,155,2333
92.28207925,95.28451096,16.3660619,155,2334
31.65512241,63.63072293,16.51301685,155,2335
66.80650074,57.63375227,17.23614191,155,2336
101.0057838,49.33072419,18.10814606,155,2337
104.3900441,66.16453031,16.78713969,155,2338
42.72445752,21.75891778,18.56562922,155,2339
58.83124104,23.92834431,18.14385474,155,2340
115.5863095,78.81734534,19.47635726,155,2341
74.59561802,71.59899782,23.18566176,155,2342
107.8434533,96.72557507,23.9534368,155,2343
42.75423042,75.05331411,24.5664557,155,2344
114.8137133,61.19363983,25.68993288,155,2345
24.59691748,31.4294203,23.02712478,155,2346
74.06054021,27.69804307,26.81926278,155,2347
19.8054833,46.70501319,27.11749348,155,2348
42.03058155,43.44535576,27.3593496,155,2349
65.05923364,87.93416908,26.33074534,155,2350
95.44474829,80.47278868,28.7066583,155,2351
59.53533101,42.741145,27.8411215,155,2352
78.03412066,93.79965659,30.7158385,155,2353
90.49378515,43.28990351,31.66490766,155,2354
30.42797351,67.21492437,32.46559298,155,2355
52.52535905,29.4370518,34.46505376,155,2356
78.50007072,47.84225439,35.1280389,155,2357
101.4312895,59.3246209,33.90375,155,2358
35.89918283,29.50049111,34.39944522,155,2359
39.618602,60.94141661,36.18132612,155,2360
61.93191026,71.20887034,37.39322916,155,2361
48.79210324,79.10487284,38.24935732,155,2362
112.1404415,71.69950918,39.37842778,155,2363
66.96107752,84.4162131,39.30319888,155,2364
67.38752311,38.1780198,39.46831956,155,2365
77.42792808,61.92099545,40.3199215,155,2366
111.7084747,92.78547459,39.0600939,155,2367
52.55796481,51.77271118,41.11934674,155,2368
30.10085509,44.59167649,41.55660378,155,2369
85.67152273,86.83645099,42.08088978,155,2370
58.61683094,79.87938299,14.07191448,156,2371
71.46608929,38.91368627,11.68852459,156,2372
92.30305875,64.09689689,12.72683514,156,2373
31.26950104,47.29872178,13.76165803,156,2374
49.58275945,41.18734415,12.96131528,156,2375
32.56411418,63.74874458,15.30408472,156,2376
48.71381391,58.44077874,15.32898416,156,2377
84.38869098,45.90034453,14.79381443,156,2378
91.04767126,95.69142997,16.40309278,156,2379
100.3756432,48.67206735,16.93969144,156,2380
57.18461708,23.88632732,17.69012179,156,2381
66.92031647,57.48916242,18.02728226,156,2382
104.2473312,67.47312781,16.96969697,156,2383
40.96780358,21.70714676,18.7525,156,2384
115.5932841,80.24094698,19.88550984,156,2385
74.41575619,71.35289089,23.5898709,156,2386
108.1580268,96.37933099,22.63244048,156,2387
43.79640479,74.4353604,23.66019418,156,2388
66.58003346,89.54323301,25.10709118,156,2389
74.74188407,27.8338989,25.9928401,156,2390
114.7828956,60.82466004,25.62987886,156,2391
24.56381168,30.72051877,23.58373984,156,2392
19.5190033,46.98757635,27.22195122,156,2393
43.89674354,44.53360657,27.2784,156,2394
95.19252264,79.96717259,28.51616994,156,2395
60.48751755,43.05155716,27.78738738,156,2396
79.25625178,94.0220448,31.00796178,156,2397
90.26878983,42.61492622,31.83311432,156,2398
30.21120594,67.48787682,32.33426184,156,2399
102.8684941,59.08960077,32.906801,156,2400
52.81434588,28.62578769,34.79748428,156,2401
35.66108029,29.91181319,35.09765626,156,2402
40.27966112,61.4385126,35.15405406,156,2403
78.91447696,47.55970617,35.12,156,2404
48.12147016,79.61144624,37.28785982,156,2405
62.49984005,72.52748254,37.65989848,156,2406
112.3587161,92.09676566,37.93709528,156,2407
110.8638355,72.92358571,39.7745975,156,2408
66.82954516,84.79205277,38.96493688,156,2409
67.87092311,38.11310243,39.31197772,156,2410
78.72436262,61.51540011,40.50907354,156,2411
52.85655745,51.60070333,41.23642944,156,2412
30.50734325,44.34031593,41.3633218,156,2413
85.43534748,86.94674455,41.71267894,156,2414
58.96534066,79.38055284,14.52473327,157,2415
71.71506215,40.22964419,11.32964602,157,2416
92.76157063,63.49582984,12.67980884,157,2417
50.82671418,41.73979307,12.68817204,157,2418
31.3862108,49.02106244,14.11774744,157,2419
33.65198803,64.0365162,15.29061103,157,2420
90.82933618,95.35575833,16.25541126,157,2421
48.9376784,58.53004597,15.81156716,157,2422
84.5429381,45.79965565,15.94759825,157,2423
99.67562651,47.5033419,17.36548913,157,2424
104.3834581,68.2171367,16.75588865,157,2425
66.52364752,57.59968713,18.0964247,157,2426
55.73852241,23.67129545,18.71633986,157,2427
114.6999196,80.41154212,18.95221844,157,2428
40.12353519,21.7790081,19.34526854,157,2429
75.17209842,70.29510959,22.56626506,157,2430
107.3265089,96.79984449,22.99853588,157,2431
44.30232889,75.46827581,22.94672754,157,2432
68.23307595,90.81191294,25.09331476,157,2433
73.91160736,27.91981519,26.17169374,157,2434
113.3614862,59.45575108,25.71049136,157,2435
23.82325729,30.98349347,24.23633678,157,2436
19.82754928,46.93308279,27.9417596,157,2437
44.21331206,45.93328911,26.85507246,157,2438
95.31239712,79.62168864,28.83102144,157,2439
60.14315731,44.34024602,28.76262626,157,2440
80.68106211,94.24050596,30.96399346,157,2441
89.33676418,42.70747255,31.63636364,157,2442
30.25570311,68.00063227,31.9390244,157,2443
102.6436546,59.11992831,33.54854368,157,2444
35.26462919,29.12640682,35.6068152,157,2445
52.54997633,28.29508753,35.57587064,157,2446
39.91203729,61.87377032,36.7757353,157,2447
62.79211161,73.81115122,36.4948718,157,2448
78.75470329,47.15033796,36.26738794,157,2449
47.51348947,79.88154239,37.00727272,157,2450
112.7099226,91.59492903,37.97912714,157,2451
66.94796638,85.62439635,38.6396648,157,2452
66.9159631,37.44738636,39.9423077,157,2453
110.9085042,72.56725259,39.96731448,157,2454
79.23062095,61.50584806,41.03151862,157,2455
29.9292975,43.3401815,41.54379978,157,2456
53.65277622,50.84791469,41.50060314,157,2457
85.17926809,87.8148712,41.75076608,157,2458
51.01865405,41.6554822,11.93707483,158,2459
71.05139509,41.33028987,11.63256785,158,2460
92.70063272,63.37873342,13.14456392,158,2461
58.94764176,79.27932493,14.62737263,158,2462
32.31206895,50.67707117,14.49917081,158,2463
48.26160005,58.58746307,15.71155596,158,2464
85.2009363,46.18251742,15.15866084,158,2465
91.64505389,95.25210554,16.33786611,158,2466
33.28998411,65.13630236,16.30359712,158,2467
104.7514396,70.22793247,15.40848214,158,2468
56.14768837,23.67112293,18.17639594,158,2469
100.1103242,48.06084995,17.57063712,158,2470
66.62466456,57.30223387,18.85698448,158,2471
114.6332326,80.99111197,18.37900356,158,2472
40.37591616,21.84206159,19.54926108,158,2473
107.9490905,96.56607955,23.39275362,158,2474
72.66750574,71.72458729,24.05717488,158,2475
45.34595043,75.63553445,22.76981708,158,2476
68.90282464,91.53454176,24.80440772,158,2477
75.1191615,28.25921314,25.6907818,158,2478
113.6707989,59.08248009,25.87060302,158,2479
24.67848594,29.61627381,23.56270096,158,2480
44.71282698,46.55161136,25.6921797,158,2481
94.3199806,79.84887054,28.2748387,158,2482
20.10350315,47.36317156,28.51515152,158,2483
60.75436499,44.70664777,28.09390444,158,2484
80.53908058,95.8224527,30.01349326,158,2485
90.15531953,43.42353735,30.32046332,158,2486
30.19993715,67.82700441,33.00132626,158,2487
101.778524,59.11870414,33.7097171,158,2488
53.06512775,26.19580101,34.29506172,158,2489
35.69847428,27.73225668,35.42509604,158,2490
40.39854696,60.53798155,37.25947868,158,2491
46.57728684,79.21984293,36.51387214,158,2492
61.52629089,72.87337383,36.66161616,158,2493
79.95546312,46.2614689,35.77029096,158,2494
66.246516,85.0997881,38.96385542,158,2495
79.67101078,61.15737435,40.88857412,158,2496
110.2956145,72.04182741,40.16814946,158,2497
111.8937855,90.97489212,39.35794392,158,2498
30.00211859,41.70316375,41.25707814,158,2499
52.94357453,49.28707644,41.03402188,158,2500
67.63729086,36.98873427,40.2300995,158,2501
84.49914084,87.32793535,41.56131606,158,2502
51.0062953,41.20000002,11.57570715,159,2503
71.24407687,41.03350119,11.49101796,159,2504
92.62693643,64.02552165,12.71546635,159,2505
58.90983186,79.72749563,14.8064843,159,2506
33.28597279,51.14068159,14.01470588,159,2507
84.98575162,46.16764413,14.50371471,159,2508
92.21579379,95.45944824,15.63777778,159,2509
105.5085051,69.617355,14.50968992,159,2510
